date,QQQ
2021-05-21,316.9920349121094
2021-05-24,322.3234558105469
2021-05-25,322.7694091796875
2021-05-26,323.8938903808594
2021-05-27,322.6822509765625
2021-05-28,323.70001220703125
2021-06-01,322.6239929199219
2021-06-02,323.254150390625
2021-06-03,319.890380859375
2021-06-04,325.3188781738281
2021-06-07,326.2882385253906
2021-06-08,326.443359375
2021-06-09,326.52081298828125
2021-06-10,329.9233703613281
2021-06-11,330.7860412597656
2021-06-14,333.9559631347656
2021-06-15,331.7748107910156
2021-06-16,330.5631103515625
2021-06-17,334.7604064941406
2021-06-18,332.1335754394531
2021-06-21,334.1976623535156
2021-06-22,337.3130187988281
2021-06-23,337.47796630859375
2021-06-24,339.5644836425781
2021-06-25,339.1471862792969
2021-06-28,343.2718505859375
2021-06-29,344.5140075683594
2021-06-30,343.9704895019531
2021-07-01,344.10650634765625
2021-07-02,348.0562744140625
2021-07-06,349.56060791015625
2021-07-07,350.29815673828125
2021-07-08,348.1824645996094
2021-07-09,350.3563232421875
2021-07-12,351.72479248046875
2021-07-13,351.72479248046875
2021-07-14,352.3555908203125
2021-07-15,349.8807373046875
2021-07-16,347.04705810546875
2021-07-19,344.20343017578125
2021-07-20,348.2018127441406
2021-07-21,350.89013671875
2021-07-22,353.2096252441406
2021-07-23,357.33416748046875
2021-07-26,357.6156311035156
2021-07-27,353.6754455566406
2021-07-28,355.0340881347656
2021-07-29,355.66497802734375
2021-07-30,353.8113708496094
2021-08-02,353.84039306640625
2021-08-03,355.9851989746094
2021-08-04,356.49957275390625
2021-08-05,358.7608337402344
2021-08-06,357.1886291503906
2021-08-09,357.8485107421875
2021-08-10,356.01434326171875
2021-08-11,355.40289306640625
2021-08-12,356.6839294433594
2021-08-13,357.9358215332031
2021-08-16,358.09124755859375
2021-08-17,354.9371032714844
2021-08-18,351.5209045410156
2021-08-19,353.21923828125
2021-08-20,356.8780517578125
2021-08-23,362.21575927734375
2021-08-24,363.3221130371094
2021-08-25,363.7393493652344
2021-08-26,361.4295654296875
2021-08-27,364.9427795410156
2021-08-30,369.0382385253906
2021-08-31,368.73748779296875
2021-09-01,369.34881591796875
2021-09-02,369.1741027832031
2021-09-03,370.3095397949219
2021-09-07,370.8336486816406
2021-09-08,369.5429382324219
2021-09-09,368.27154541015625
2021-09-10,365.4765930175781
2021-09-13,365.2241516113281
2021-09-14,364.18585205078125
2021-09-15,366.8934631347656
2021-09-16,367.1457214355469
2021-09-17,362.7979431152344
2021-09-20,355.3014221191406
2021-09-21,355.73858642578125
2021-09-22,359.0613708496094
2021-09-23,362.37445068359375
2021-09-24,362.7143859863281
2021-09-27,359.8192443847656
2021-09-28,349.6372375488281
2021-09-29,349.0640563964844
2021-09-30,347.7814636230469
2021-10-01,349.9384460449219
2021-10-04,342.5933532714844
2021-10-05,347.218017578125
2021-10-06,349.4429016113281
2021-10-07,352.64898681640625
2021-10-08,350.8905029296875
2021-10-11,348.1993408203125
2021-10-12,346.98486328125
2021-10-13,349.76348876953125
2021-10-14,356.20501708984375
2021-10-15,358.4492492675781
2021-10-18,362.05377197265625
2021-10-19,364.7936096191406
2021-10-20,364.3175048828125
2021-10-21,366.5424499511719
2021-10-22,363.46258544921875
2021-10-25,367.1836853027344
2021-10-26,368.33984375
2021-10-27,369.1947021484375
2021-10-28,373.2947692871094
2021-10-29,375.1310729980469
2021-11-01,376.4135437011719
2021-11-02,377.98748779296875
2021-11-03,382.0000305175781
2021-11-04,386.8966979980469
2021-11-05,387.2659606933594
2021-11-08,386.7412109375
2021-11-09,384.0791931152344
2021-11-10,378.4344177246094
2021-11-11,379.48370361328125
2021-11-12,383.476806640625
2021-11-15,383.389404296875
2021-11-16,386.11944580078125
2021-11-17,386.3235778808594
2021-11-18,390.3262939453125
2021-11-19,392.5026550292969
2021-11-22,387.9459533691406
2021-11-23,386.1777648925781
2021-11-24,387.42138671875
2021-11-26,380.0763854980469
2021-11-29,388.3248291015625
2021-11-30,382.6219177246094
2021-12-01,376.11236572265625
2021-12-02,378.8230895996094
2021-12-03,372.2358093261719
2021-12-06,375.218505859375
2021-12-07,386.51788330078125
2021-12-08,388.24713134765625
2021-12-09,382.5343322753906
2021-12-10,386.6927185058594
2021-12-13,381.1062316894531
2021-12-14,377.16168212890625
2021-12-15,385.760009765625
2021-12-16,375.84033203125
2021-12-17,373.96514892578125
2021-12-20,370.3376159667969
2021-12-21,378.6258544921875
2021-12-22,383.23699951171875
2021-12-23,386.1261901855469
2021-12-27,392.5078125
2021-12-28,390.6886901855469
2021-12-29,390.6302795410156
2021-12-30,389.4629211425781
2021-12-31,387.031005859375
2022-01-03,390.7568359375
2022-01-04,385.6885070800781
2022-01-05,373.83966064453125
2022-01-06,373.5771179199219
2022-01-07,369.5301208496094
2022-01-10,369.7733459472656
2022-01-11,375.328125
2022-01-12,376.8165283203125
2022-01-13,367.3899841308594
2022-01-14,369.6761474609375
2022-01-18,360.4732360839844
2022-01-19,356.51397705078125
2022-01-20,351.8835144042969
2022-01-21,342.126220703125
2022-01-24,343.6924743652344
2022-01-25,335.7251281738281
2022-01-26,335.1998291015625
2022-01-27,331.8241882324219
2022-01-28,342.2332458496094
2022-01-31,353.17718505859375
2022-02-01,355.5801086425781
2022-02-02,358.4693298339844
